customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,segment
CUST039491,442,1,3500.0,2,1,1,211,About to Sleep
CUST039492,383,1,3500.0,2,1,1,211,About to Sleep
CUST039493,464,1,3500.0,2,1,1,211,About to Sleep
CUST039494,429,1,3500.0,2,1,1,211,About to Sleep
CUST039495,308,1,3040.35,3,1,1,311,Promising
CUST039496,457,2,5500.0,2,3,2,232,About to Sleep
CUST039497,520,2,7000.0,1,3,2,132,Lost
CUST039498,438,1,2005.74,2,1,1,211,About to Sleep
CUST039499,566,2,5500.0,1,3,2,132,Lost
CUST039500,399,2,7000.0,2,3,2,232,About to Sleep
CUST039501,559,2,7000.0,1,3,2,132,Lost
CUST039502,434,1,3500.0,2,1,1,211,About to Sleep
CUST039503,414,2,7000.0,2,3,2,232,About to Sleep
CUST039504,423,1,2000.0,2,1,1,211,About to Sleep
CUST039505,354,1,3008.57,2,1,1,211,About to Sleep
CUST039506,484,1,2000.0,2,1,1,211,About to Sleep
CUST039507,483,2,7000.0,2,3,2,232,About to Sleep
CUST039508,437,2,7000.0,2,3,2,232,About to Sleep
CUST039509,607,2,7000.0,1,3,2,132,Lost
CUST039510,454,1,3500.0,2,1,1,211,About to Sleep
CUST039511,545,2,5500.0,1,3,2,132,Lost
CUST039512,503,2,5500.0,1,3,2,132,Lost
CUST039513,606,2,7000.0,1,3,2,132,Lost
CUST039514,344,1,3500.0,2,1,1,211,About to Sleep
CUST039515,368,2,7000.0,2,3,2,232,About to Sleep
CUST039516,419,2,7000.0,2,3,2,232,About to Sleep
CUST039517,492,2,7000.0,1,3,2,132,Lost
CUST039518,395,2,7000.0,2,3,2,232,About to Sleep
CUST039519,339,1,3500.0,2,1,1,211,About to Sleep
CUST039520,318,2,5500.0,3,3,2,332,Potential Loyalists
CUST039521,324,1,3500.0,3,1,1,311,Promising
CUST039522,611,2,5500.0,1,3,2,132,Lost
CUST039523,495,1,3500.0,1,1,1,111,Lost
CUST039524,424,2,7000.0,2,3,2,232,About to Sleep
CUST039525,374,2,5500.0,2,3,2,232,About to Sleep
CUST039526,405,1,3500.0,2,1,1,211,About to Sleep
CUST039527,492,1,2000.0,1,1,1,111,Lost
CUST039528,309,1,3500.0,3,1,1,311,Promising
CUST039529,442,1,3500.0,2,1,1,211,About to Sleep
CUST039530,386,1,3500.0,2,1,1,211,About to Sleep
CUST039531,486,1,2280.63,2,1,1,211,About to Sleep
CUST039532,341,1,3500.0,2,1,1,211,About to Sleep
CUST039533,361,1,3500.0,2,1,1,211,About to Sleep
CUST039534,498,1,3500.0,1,1,1,111,Lost
CUST039535,426,1,3500.0,2,1,1,211,About to Sleep
CUST039536,540,2,7000.0,1,3,2,132,Lost
CUST039537,472,1,3500.0,2,1,1,211,About to Sleep
CUST039538,463,2,7000.0,2,3,2,232,About to Sleep
CUST039539,451,2,6958.860000000001,2,3,2,232,About to Sleep
CUST039540,316,1,3500.0,3,1,1,311,Promising
CUST039541,355,1,3500.0,2,1,1,211,About to Sleep
CUST039542,389,1,3500.0,2,1,1,211,About to Sleep
CUST039543,494,1,3500.0,1,1,1,111,Lost
CUST039544,358,1,3500.0,2,1,1,211,About to Sleep
CUST039545,430,1,3500.0,2,1,1,211,About to Sleep
CUST039546,485,1,3500.0,2,1,1,211,About to Sleep
CUST039547,460,2,7000.0,2,3,2,232,About to Sleep
CUST039548,444,2,7000.0,2,3,2,232,About to Sleep
CUST039549,327,1,2203.83,3,1,1,311,Promising
CUST039550,438,1,3500.0,2,1,1,211,About to Sleep
CUST039551,418,1,3500.0,2,1,1,211,About to Sleep
CUST039552,338,1,2000.0,2,1,1,211,About to Sleep
CUST039553,481,2,5434.8,2,3,2,232,About to Sleep
CUST039554,451,1,3500.0,2,1,1,211,About to Sleep
CUST039555,347,1,3500.0,2,1,1,211,About to Sleep
CUST039556,539,2,7000.0,1,3,2,132,Lost
CUST039557,653,2,5500.0,1,3,2,132,Lost
CUST039558,470,2,7000.0,2,3,2,232,About to Sleep
CUST039559,316,1,3376.02,3,1,1,311,Promising
CUST039560,501,1,3500.0,1,1,1,111,Lost
CUST039561,421,1,3500.0,2,1,1,211,About to Sleep
CUST039562,506,2,4000.0,1,3,2,132,Lost
CUST039563,587,2,7000.0,1,3,2,132,Lost
CUST039564,328,1,3500.0,2,1,1,211,About to Sleep
CUST039565,426,1,3500.0,2,1,1,211,About to Sleep
CUST039566,302,1,2000.0,3,1,1,311,Promising
CUST039567,327,1,3500.0,3,1,1,311,Promising
CUST039568,406,1,3500.0,2,1,1,211,About to Sleep
CUST039569,424,2,6447.0599999999995,2,3,2,232,About to Sleep
CUST039570,400,1,3500.0,2,1,1,211,About to Sleep
CUST039571,335,1,3500.0,2,1,1,211,About to Sleep
CUST039572,495,1,2764.89,1,1,1,111,Lost
CUST039573,486,1,2615.35,2,1,1,211,About to Sleep
CUST039574,396,1,3500.0,2,1,1,211,About to Sleep
CUST039575,390,1,2000.0,2,1,1,211,About to Sleep
CUST039576,412,1,3500.0,2,1,1,211,About to Sleep
CUST039577,473,1,3500.0,2,1,1,211,About to Sleep
CUST039578,318,1,3500.0,3,1,1,311,Promising
CUST039579,371,2,7000.0,2,3,2,232,About to Sleep
CUST039580,353,1,3500.0,2,1,1,211,About to Sleep
CUST039581,428,1,3500.0,2,1,1,211,About to Sleep
CUST039582,345,2,5500.0,2,3,2,232,About to Sleep
CUST039583,499,2,5682.93,1,3,2,132,Lost
CUST039584,389,1,3500.0,2,1,1,211,About to Sleep
CUST039585,325,1,3406.61,3,1,1,311,Promising
CUST039586,364,1,3500.0,2,1,1,211,About to Sleep
CUST039587,870,2,7000.0,1,3,2,132,Lost
CUST039588,440,1,2940.14,2,1,1,211,About to Sleep
CUST039589,411,1,3500.0,2,1,1,211,About to Sleep
CUST039590,350,1,2726.61,2,1,1,211,About to Sleep
CUST039591,391,1,3500.0,2,1,1,211,About to Sleep
CUST039592,373,1,3500.0,2,1,1,211,About to Sleep
CUST039593,409,1,3500.0,2,1,1,211,About to Sleep
CUST039594,302,1,3500.0,3,1,1,311,Promising
CUST039595,366,1,3350.85,2,1,1,211,About to Sleep
CUST039596,459,1,3500.0,2,1,1,211,About to Sleep
CUST039597,497,1,3500.0,1,1,1,111,Lost
CUST039598,381,1,3500.0,2,1,1,211,About to Sleep
CUST039599,339,1,3500.0,2,1,1,211,About to Sleep
CUST039600,501,1,3500.0,1,1,1,111,Lost
CUST039601,466,1,3500.0,2,1,1,211,About to Sleep
CUST039602,639,2,7000.0,1,3,2,132,Lost
CUST039603,481,1,3500.0,2,1,1,211,About to Sleep
CUST039604,310,1,3206.26,3,1,1,311,Promising
CUST039605,497,1,3500.0,1,1,1,111,Lost
CUST039606,311,1,3500.0,3,1,1,311,Promising
CUST039607,401,1,3500.0,2,1,1,211,About to Sleep
CUST039608,482,1,2609.33,2,1,1,211,About to Sleep
CUST039609,422,1,3500.0,2,1,1,211,About to Sleep
CUST039610,466,1,3500.0,2,1,1,211,About to Sleep
CUST039611,323,1,3500.0,3,1,1,311,Promising
CUST039612,335,1,3500.0,2,1,1,211,About to Sleep
CUST039613,431,1,3500.0,2,1,1,211,About to Sleep
CUST039614,653,2,7000.0,1,3,2,132,Lost
CUST039615,492,2,7000.0,1,3,2,132,Lost
CUST039616,492,1,3500.0,1,1,1,111,Lost
CUST039617,369,2,6504.77,2,3,2,232,About to Sleep
CUST039618,449,1,3500.0,2,1,1,211,About to Sleep
CUST039619,389,1,3500.0,2,1,1,211,About to Sleep
CUST039620,350,1,3500.0,2,1,1,211,About to Sleep
CUST039621,435,1,3500.0,2,1,1,211,About to Sleep
CUST039622,385,2,7000.0,2,3,2,232,About to Sleep
CUST039623,407,1,3500.0,2,1,1,211,About to Sleep
CUST039624,380,1,3500.0,2,1,1,211,About to Sleep
CUST039625,531,2,5500.0,1,3,2,132,Lost
CUST039626,301,1,3500.0,3,1,1,311,Promising
CUST039627,385,1,3500.0,2,1,1,211,About to Sleep
CUST039628,441,2,7000.0,2,3,2,232,About to Sleep
CUST039629,400,1,3500.0,2,1,1,211,About to Sleep
CUST039630,473,1,2000.0,2,1,1,211,About to Sleep
CUST039631,356,1,3500.0,2,1,1,211,About to Sleep
CUST039632,386,1,3500.0,2,1,1,211,About to Sleep
CUST039633,349,2,7000.0,2,3,2,232,About to Sleep
CUST039634,329,2,7000.0,2,3,2,232,About to Sleep
CUST039635,336,1,3500.0,2,1,1,211,About to Sleep
CUST039636,583,2,7000.0,1,3,2,132,Lost
CUST039637,314,1,3500.0,3,1,1,311,Promising
CUST039638,372,1,3500.0,2,1,1,211,About to Sleep
CUST039639,434,2,7000.0,2,3,2,232,About to Sleep
CUST039640,465,1,3500.0,2,1,1,211,About to Sleep
CUST039641,339,1,3500.0,2,1,1,211,About to Sleep
CUST039642,350,1,3500.0,2,1,1,211,About to Sleep
CUST039643,315,1,3500.0,3,1,1,311,Promising
CUST039644,445,2,7000.0,2,3,2,232,About to Sleep
CUST039645,484,1,3500.0,2,1,1,211,About to Sleep
CUST039646,468,1,3500.0,2,1,1,211,About to Sleep
CUST039647,428,1,2000.0,2,1,1,211,About to Sleep
CUST039648,440,2,6146.58,2,3,2,232,About to Sleep
CUST039649,343,2,6515.08,2,3,2,232,About to Sleep
CUST039650,375,2,7000.0,2,3,2,232,About to Sleep
CUST039651,434,1,3500.0,2,1,1,211,About to Sleep
CUST039652,429,1,3500.0,2,1,1,211,About to Sleep
CUST039653,335,1,3107.7,2,1,1,211,About to Sleep
CUST039654,332,1,3500.0,2,1,1,211,About to Sleep
CUST039655,426,2,5937.9,2,3,2,232,About to Sleep
CUST039656,421,1,3500.0,2,1,1,211,About to Sleep
CUST039657,580,2,6811.75,1,3,2,132,Lost
CUST039658,464,2,7000.0,2,3,2,232,About to Sleep
CUST039659,426,2,7000.0,2,3,2,232,About to Sleep
CUST039660,328,1,3500.0,2,1,1,211,About to Sleep
CUST039661,439,2,7000.0,2,3,2,232,About to Sleep
CUST039662,434,2,5500.0,2,3,2,232,About to Sleep
CUST039663,329,1,3500.0,2,1,1,211,About to Sleep
CUST039664,629,2,6787.29,1,3,2,132,Lost
CUST039665,354,2,6318.65,2,3,2,232,About to Sleep
CUST039666,329,1,3500.0,2,1,1,211,About to Sleep
CUST039667,431,1,3500.0,2,1,1,211,About to Sleep
CUST039668,397,1,2971.19,2,1,1,211,About to Sleep
CUST039669,405,2,7000.0,2,3,2,232,About to Sleep
CUST039670,419,1,3500.0,2,1,1,211,About to Sleep
CUST039671,430,1,3500.0,2,1,1,211,About to Sleep
CUST039672,501,1,2000.0,1,1,1,111,Lost
CUST039673,351,1,3500.0,2,1,1,211,About to Sleep
CUST039674,452,1,2000.0,2,1,1,211,About to Sleep
CUST039675,371,1,3500.0,2,1,1,211,About to Sleep
CUST039676,407,2,7000.0,2,3,2,232,About to Sleep
CUST039677,648,2,7000.0,1,3,2,132,Lost
CUST039678,606,2,7000.0,1,3,2,132,Lost
CUST039679,399,1,2056.2,2,1,1,211,About to Sleep
CUST039680,338,1,3500.0,2,1,1,211,About to Sleep
CUST039681,446,1,3500.0,2,1,1,211,About to Sleep
CUST039682,485,1,3500.0,2,1,1,211,About to Sleep
CUST039683,480,1,3185.93,2,1,1,211,About to Sleep
CUST039684,438,1,2000.0,2,1,1,211,About to Sleep
CUST039685,377,1,3500.0,2,1,1,211,About to Sleep
CUST039686,368,2,5500.0,2,3,2,232,About to Sleep
CUST039687,322,1,3478.84,3,1,1,311,Promising
CUST039688,347,1,3500.0,2,1,1,211,About to Sleep
CUST039689,401,1,3500.0,2,1,1,211,About to Sleep
CUST039690,578,2,7000.0,1,3,2,132,Lost
CUST039691,613,2,7000.0,1,3,2,132,Lost
CUST039692,421,1,3500.0,2,1,1,211,About to Sleep
CUST039693,357,1,3500.0,2,1,1,211,About to Sleep
CUST039694,403,1,3500.0,2,1,1,211,About to Sleep
CUST039695,384,1,3500.0,2,1,1,211,About to Sleep
CUST039696,391,1,3500.0,2,1,1,211,About to Sleep
CUST039697,422,1,3500.0,2,1,1,211,About to Sleep
CUST039698,459,2,7000.0,2,3,2,232,About to Sleep
CUST039699,672,2,7000.0,1,3,2,132,Lost
CUST039700,448,1,3500.0,2,1,1,211,About to Sleep
CUST039701,407,1,3500.0,2,1,1,211,About to Sleep
CUST039702,501,1,3500.0,1,1,1,111,Lost
CUST039703,491,2,6095.27,2,3,2,232,About to Sleep
CUST039704,450,1,3500.0,2,1,1,211,About to Sleep
CUST039705,617,2,7000.0,1,3,2,132,Lost
CUST039706,368,2,5500.0,2,3,2,232,About to Sleep
CUST039707,461,1,2000.0,2,1,1,211,About to Sleep
CUST039708,366,1,3500.0,2,1,1,211,About to Sleep
CUST039709,360,1,3500.0,2,1,1,211,About to Sleep
CUST039710,410,1,2000.0,2,1,1,211,About to Sleep
CUST039711,592,2,4383.639999999999,1,3,2,132,Lost
CUST039712,355,1,3500.0,2,1,1,211,About to Sleep
CUST039713,412,1,3500.0,2,1,1,211,About to Sleep
CUST039714,447,1,3500.0,2,1,1,211,About to Sleep
CUST039715,349,2,7000.0,2,3,2,232,About to Sleep
CUST039716,501,1,3500.0,1,1,1,111,Lost
CUST039717,460,1,2641.11,2,1,1,211,About to Sleep
CUST039718,310,1,3500.0,3,1,1,311,Promising
CUST039719,495,1,3500.0,1,1,1,111,Lost
CUST039720,448,1,3500.0,2,1,1,211,About to Sleep
CUST039721,449,2,6651.07,2,3,2,232,About to Sleep
CUST039722,551,2,5500.0,1,3,2,132,Lost
CUST039723,399,1,2000.0,2,1,1,211,About to Sleep
CUST039724,331,1,3500.0,2,1,1,211,About to Sleep
CUST039725,500,1,2270.21,1,1,1,111,Lost
CUST039726,432,1,3500.0,2,1,1,211,About to Sleep
CUST039727,410,1,3500.0,2,1,1,211,About to Sleep
CUST039728,390,1,2994.14,2,1,1,211,About to Sleep
CUST039729,492,1,3500.0,1,1,1,111,Lost
CUST039730,302,1,2000.0,3,1,1,311,Promising
CUST039731,313,1,3500.0,3,1,1,311,Promising
CUST039732,341,1,3500.0,2,1,1,211,About to Sleep
CUST039733,368,2,7000.0,2,3,2,232,About to Sleep
CUST039734,509,2,7000.0,1,3,2,132,Lost
CUST039735,409,1,3500.0,2,1,1,211,About to Sleep
CUST039736,409,1,3500.0,2,1,1,211,About to Sleep
CUST039737,456,2,7000.0,2,3,2,232,About to Sleep
CUST039738,496,2,5856.51,1,3,2,132,Lost
CUST039739,394,1,3500.0,2,1,1,211,About to Sleep
CUST039740,303,1,3500.0,3,1,1,311,Promising
CUST039741,438,2,5500.0,2,3,2,232,About to Sleep
CUST039742,469,1,3500.0,2,1,1,211,About to Sleep
CUST039743,485,1,3500.0,2,1,1,211,About to Sleep
CUST039744,461,2,5500.0,2,3,2,232,About to Sleep
CUST039745,361,1,3500.0,2,1,1,211,About to Sleep
CUST039746,444,1,3500.0,2,1,1,211,About to Sleep
CUST039747,494,1,3500.0,1,1,1,111,Lost
CUST039748,362,1,3500.0,2,1,1,211,About to Sleep
CUST039749,372,1,3500.0,2,1,1,211,About to Sleep
CUST039750,471,1,3500.0,2,1,1,211,About to Sleep
CUST039751,336,1,3500.0,2,1,1,211,About to Sleep
CUST039752,353,1,3500.0,2,1,1,211,About to Sleep
CUST039753,499,2,7000.0,1,3,2,132,Lost
CUST039754,451,2,7000.0,2,3,2,232,About to Sleep
CUST039755,316,1,3500.0,3,1,1,311,Promising
CUST039756,439,2,7000.0,2,3,2,232,About to Sleep
CUST039757,417,1,2366.5,2,1,1,211,About to Sleep
CUST039758,345,1,3500.0,2,1,1,211,About to Sleep
CUST039759,368,1,3500.0,2,1,1,211,About to Sleep
CUST039760,458,2,7000.0,2,3,2,232,About to Sleep
CUST039761,459,1,2000.0,2,1,1,211,About to Sleep
CUST039762,401,2,7000.0,2,3,2,232,About to Sleep
CUST039763,313,1,3500.0,3,1,1,311,Promising
CUST039764,549,2,5500.0,1,3,2,132,Lost
CUST039765,409,1,3500.0,2,1,1,211,About to Sleep
CUST039766,334,1,3500.0,2,1,1,211,About to Sleep
CUST039767,310,1,3500.0,3,1,1,311,Promising
CUST039768,648,2,7000.0,1,3,2,132,Lost
CUST039769,449,1,2526.21,2,1,1,211,About to Sleep
CUST039770,354,1,3500.0,2,1,1,211,About to Sleep
CUST039771,472,1,3500.0,2,1,1,211,About to Sleep
CUST039772,353,1,3500.0,2,1,1,211,About to Sleep
CUST039773,512,2,7000.0,1,3,2,132,Lost
CUST039774,404,2,5459.93,2,3,2,232,About to Sleep
CUST039775,317,1,3500.0,3,1,1,311,Promising
CUST039776,655,2,7000.0,1,3,2,132,Lost
CUST039777,454,1,3500.0,2,1,1,211,About to Sleep
CUST039778,666,2,7000.0,1,3,2,132,Lost
CUST039779,346,1,2708.79,2,1,1,211,About to Sleep
CUST039780,431,2,7000.0,2,3,2,232,About to Sleep
CUST039781,422,2,7000.0,2,3,2,232,About to Sleep
CUST039782,491,1,2000.0,2,1,1,211,About to Sleep
CUST039783,314,1,3500.0,3,1,1,311,Promising
CUST039784,474,1,3500.0,2,1,1,211,About to Sleep
CUST039785,419,1,3500.0,2,1,1,211,About to Sleep
CUST039786,399,2,6058.99,2,3,2,232,About to Sleep
CUST039787,307,1,3500.0,3,1,1,311,Promising
CUST039788,554,2,6257.8,1,3,2,132,Lost
CUST039789,400,1,2119.13,2,1,1,211,About to Sleep
CUST039790,483,2,6986.34,2,3,2,232,About to Sleep
CUST039791,373,2,7000.0,2,3,2,232,About to Sleep
CUST039792,537,2,7000.0,1,3,2,132,Lost
CUST039793,417,1,3500.0,2,1,1,211,About to Sleep
CUST039794,341,1,3500.0,2,1,1,211,About to Sleep
CUST039795,363,1,3500.0,2,1,1,211,About to Sleep
CUST039796,472,2,7000.0,2,3,2,232,About to Sleep
CUST039797,513,2,5500.0,1,3,2,132,Lost
CUST039798,403,2,7000.0,2,3,2,232,About to Sleep
CUST039799,850,2,7000.0,1,3,2,132,Lost
CUST039800,542,2,5365.5599999999995,1,3,2,132,Lost
CUST039801,689,2,6135.05,1,3,2,132,Lost
CUST039802,654,2,5500.0,1,3,2,132,Lost
CUST039803,315,1,3500.0,3,1,1,311,Promising
CUST039804,433,2,6900.3099999999995,2,3,2,232,About to Sleep
CUST039805,398,1,3500.0,2,1,1,211,About to Sleep
CUST039806,466,2,5500.0,2,3,2,232,About to Sleep
CUST039807,427,1,3500.0,2,1,1,211,About to Sleep
CUST039808,369,2,6548.49,2,3,2,232,About to Sleep
CUST039809,563,2,7000.0,1,3,2,132,Lost
CUST039810,360,1,3500.0,2,1,1,211,About to Sleep
CUST039811,517,2,5500.0,1,3,2,132,Lost
CUST039812,504,2,7000.0,1,3,2,132,Lost
CUST039813,455,1,2000.0,2,1,1,211,About to Sleep
CUST039814,480,1,3500.0,2,1,1,211,About to Sleep
CUST039815,332,1,3500.0,2,1,1,211,About to Sleep
CUST039816,359,1,3500.0,2,1,1,211,About to Sleep
CUST039817,464,2,7000.0,2,3,2,232,About to Sleep
CUST039818,659,2,7000.0,1,3,2,132,Lost
CUST039819,452,2,5500.0,2,3,2,232,About to Sleep
CUST039820,518,2,5500.0,1,3,2,132,Lost
CUST039821,360,1,2000.0,2,1,1,211,About to Sleep
CUST039822,728,2,7000.0,1,3,2,132,Lost
CUST039823,452,2,7000.0,2,3,2,232,About to Sleep
CUST039824,551,2,7000.0,1,3,2,132,Lost
CUST039825,432,2,7000.0,2,3,2,232,About to Sleep
CUST039826,477,2,7000.0,2,3,2,232,About to Sleep
CUST039827,718,2,7000.0,1,3,2,132,Lost
CUST039828,399,2,7000.0,2,3,2,232,About to Sleep
CUST039829,433,1,3500.0,2,1,1,211,About to Sleep
CUST039830,387,2,7000.0,2,3,2,232,About to Sleep
CUST039831,491,1,3102.86,2,1,1,211,About to Sleep
CUST039832,448,2,7000.0,2,3,2,232,About to Sleep
CUST039833,415,2,5500.0,2,3,2,232,About to Sleep
CUST039834,427,2,5500.0,2,3,2,232,About to Sleep
CUST039835,312,2,6275.93,3,3,2,332,Potential Loyalists
CUST039836,367,1,3500.0,2,1,1,211,About to Sleep
CUST039837,413,2,7000.0,2,3,2,232,About to Sleep
CUST039838,412,1,3500.0,2,1,1,211,About to Sleep
CUST039839,478,1,3500.0,2,1,1,211,About to Sleep
CUST039840,761,2,7000.0,1,3,2,132,Lost
CUST039841,486,1,2223.97,2,1,1,211,About to Sleep
CUST039842,306,1,3020.97,3,1,1,311,Promising
CUST039843,315,1,2000.0,3,1,1,311,Promising
CUST039844,407,1,3500.0,2,1,1,211,About to Sleep
CUST039845,323,1,3500.0,3,1,1,311,Promising
CUST039846,390,1,3500.0,2,1,1,211,About to Sleep
CUST039847,491,1,3500.0,2,1,1,211,About to Sleep
CUST039848,308,2,7000.0,3,3,2,332,Potential Loyalists
CUST039849,414,1,3500.0,2,1,1,211,About to Sleep
CUST039850,447,1,3500.0,2,1,1,211,About to Sleep
CUST039851,397,1,3500.0,2,1,1,211,About to Sleep
CUST039852,355,1,2000.0,2,1,1,211,About to Sleep
CUST039853,476,1,3500.0,2,1,1,211,About to Sleep
CUST039854,448,1,3500.0,2,1,1,211,About to Sleep
CUST039855,451,2,6688.639999999999,2,3,2,232,About to Sleep
CUST039856,464,2,7000.0,2,3,2,232,About to Sleep
CUST039857,401,1,3500.0,2,1,1,211,About to Sleep
CUST039858,448,1,3500.0,2,1,1,211,About to Sleep
CUST039859,576,2,7000.0,1,3,2,132,Lost
CUST039860,912,2,5500.0,1,3,2,132,Lost
CUST039861,583,2,5500.0,1,3,2,132,Lost
CUST039862,501,2,7000.0,1,3,2,132,Lost
CUST039863,337,1,3500.0,2,1,1,211,About to Sleep
CUST039864,438,2,7000.0,2,3,2,232,About to Sleep
CUST039865,334,2,7000.0,2,3,2,232,About to Sleep
CUST039866,816,2,7000.0,1,3,2,132,Lost
CUST039867,662,2,6247.82,1,3,2,132,Lost
CUST039868,501,1,3500.0,1,1,1,111,Lost
CUST039869,448,1,3500.0,2,1,1,211,About to Sleep
CUST039870,523,2,7000.0,1,3,2,132,Lost
CUST039871,481,2,5500.0,2,3,2,232,About to Sleep
CUST039872,393,1,2059.47,2,1,1,211,About to Sleep
CUST039873,326,1,2000.0,3,1,1,311,Promising
CUST039874,394,2,5500.0,2,3,2,232,About to Sleep
CUST039875,488,2,7000.0,2,3,2,232,About to Sleep
CUST039876,459,2,5149.37,2,3,2,232,About to Sleep
CUST039877,357,1,3500.0,2,1,1,211,About to Sleep
CUST039878,327,1,3500.0,3,1,1,311,Promising
CUST039879,590,2,7000.0,1,3,2,132,Lost
CUST039880,368,1,3500.0,2,1,1,211,About to Sleep
CUST039881,312,1,3500.0,3,1,1,311,Promising
CUST039882,749,2,4069.62,1,3,2,132,Lost
CUST039883,531,2,7000.0,1,3,2,132,Lost
CUST039884,351,1,3500.0,2,1,1,211,About to Sleep
CUST039885,338,1,3500.0,2,1,1,211,About to Sleep
CUST039886,484,2,7000.0,2,3,2,232,About to Sleep
CUST039887,484,1,3500.0,2,1,1,211,About to Sleep
CUST039888,456,2,6011.04,2,3,2,232,About to Sleep
CUST039889,310,1,2439.76,3,1,1,311,Promising
CUST039890,319,1,3500.0,3,1,1,311,Promising
CUST039891,449,1,2000.0,2,1,1,211,About to Sleep
CUST039892,341,1,3500.0,2,1,1,211,About to Sleep
CUST039893,827,2,7000.0,1,3,2,132,Lost
CUST039894,379,1,2921.94,2,1,1,211,About to Sleep
CUST039895,426,1,3500.0,2,1,1,211,About to Sleep
CUST039896,329,1,3500.0,2,1,1,211,About to Sleep
CUST039897,409,2,7000.0,2,3,2,232,About to Sleep
CUST039898,326,1,3500.0,3,1,1,311,Promising
CUST039899,396,1,3500.0,2,1,1,211,About to Sleep
CUST039900,506,2,5500.0,1,3,2,132,Lost
CUST039901,476,1,3061.48,2,1,1,211,About to Sleep
CUST039902,394,1,3500.0,2,1,1,211,About to Sleep
CUST039903,349,1,3500.0,2,1,1,211,About to Sleep
CUST039904,595,2,7000.0,1,3,2,132,Lost
CUST039905,487,1,2000.0,2,1,1,211,About to Sleep
CUST039906,377,1,3500.0,2,1,1,211,About to Sleep
CUST039907,405,1,3500.0,2,1,1,211,About to Sleep
CUST039908,493,1,3500.0,1,1,1,111,Lost
CUST039909,340,1,3266.43,2,1,1,211,About to Sleep
CUST039910,465,2,5518.04,2,3,2,232,About to Sleep
CUST039911,434,1,3500.0,2,1,1,211,About to Sleep
CUST039912,580,2,7000.0,1,3,2,132,Lost
CUST039913,329,1,3500.0,2,1,1,211,About to Sleep
CUST039914,444,1,3500.0,2,1,1,211,About to Sleep
CUST039915,460,2,7000.0,2,3,2,232,About to Sleep
CUST039916,593,2,5500.0,1,3,2,132,Lost
CUST039917,327,1,2740.52,3,1,1,311,Promising
CUST039918,791,2,7000.0,1,3,2,132,Lost
CUST039919,314,2,7000.0,3,3,2,332,Potential Loyalists
CUST039920,436,1,2000.0,2,1,1,211,About to Sleep
CUST039921,384,1,3500.0,2,1,1,211,About to Sleep
CUST039922,372,1,2000.0,2,1,1,211,About to Sleep
CUST039923,388,1,3500.0,2,1,1,211,About to Sleep
CUST039924,451,1,3500.0,2,1,1,211,About to Sleep
CUST039925,644,2,5545.139999999999,1,3,2,132,Lost
CUST039926,448,2,5500.0,2,3,2,232,About to Sleep
CUST039927,448,1,2000.0,2,1,1,211,About to Sleep
CUST039928,443,1,3500.0,2,1,1,211,About to Sleep
CUST039929,429,1,3500.0,2,1,1,211,About to Sleep
CUST039930,434,1,3500.0,2,1,1,211,About to Sleep
CUST039931,406,1,3500.0,2,1,1,211,About to Sleep
CUST039932,407,2,7000.0,2,3,2,232,About to Sleep
CUST039933,440,1,3207.72,2,1,1,211,About to Sleep
CUST039934,687,2,7000.0,1,3,2,132,Lost
CUST039935,483,1,2000.0,2,1,1,211,About to Sleep
CUST039936,539,2,6090.33,1,3,2,132,Lost
CUST039937,362,1,2000.0,2,1,1,211,About to Sleep
CUST039938,426,1,3500.0,2,1,1,211,About to Sleep
CUST039939,680,2,5937.41,1,3,2,132,Lost
CUST039940,667,2,7000.0,1,3,2,132,Lost
CUST039941,374,1,3500.0,2,1,1,211,About to Sleep
CUST039942,372,1,3500.0,2,1,1,211,About to Sleep
CUST039943,371,1,3500.0,2,1,1,211,About to Sleep
CUST039944,813,2,7000.0,1,3,2,132,Lost
CUST039945,398,1,3500.0,2,1,1,211,About to Sleep
CUST039946,353,1,3500.0,2,1,1,211,About to Sleep
CUST039947,418,1,3500.0,2,1,1,211,About to Sleep
CUST039948,395,1,3500.0,2,1,1,211,About to Sleep
CUST039949,341,1,3500.0,2,1,1,211,About to Sleep
CUST039950,440,1,3500.0,2,1,1,211,About to Sleep
CUST039951,553,2,5500.0,1,3,2,132,Lost
CUST039952,415,1,3500.0,2,1,1,211,About to Sleep
CUST039953,307,1,3500.0,3,1,1,311,Promising
CUST039954,660,2,7000.0,1,3,2,132,Lost
CUST039955,599,2,6959.74,1,3,2,132,Lost
CUST039956,310,1,3500.0,3,1,1,311,Promising
CUST039957,411,1,3500.0,2,1,1,211,About to Sleep
CUST039958,484,1,3500.0,2,1,1,211,About to Sleep
CUST039959,316,2,7000.0,3,3,2,332,Potential Loyalists
CUST039960,397,1,2000.0,2,1,1,211,About to Sleep
CUST039961,392,1,3341.62,2,1,1,211,About to Sleep
CUST039962,425,1,3500.0,2,1,1,211,About to Sleep
CUST039963,444,2,7000.0,2,3,2,232,About to Sleep
CUST039964,491,2,6980.82,2,3,2,232,About to Sleep
CUST039965,399,1,3500.0,2,1,1,211,About to Sleep
CUST039966,792,2,5687.41,1,3,2,132,Lost
CUST039967,337,1,3500.0,2,1,1,211,About to Sleep
CUST039968,410,1,3500.0,2,1,1,211,About to Sleep
