customer_id,segment,join_date,city,preferred_channel,frequency_target,recency_target,aov_min,aov_max,product_variety,discount_prone
CUST041444,Hibernating,2021-01-30,Bangalore,Store,1,436,2000,3500,2,False
CUST041445,Hibernating,2021-10-29,Bangalore,Online,1,492,2000,3500,2,True
CUST041446,Hibernating,2020-05-17,Chennai,Store,1,484,2000,3500,2,False
CUST041447,Hibernating,2020-08-31,Bangalore,Mobile_App,1,484,2000,3500,1,False
CUST041448,Hibernating,2022-04-17,Mumbai,Store,1,323,2000,3500,1,True
CUST041449,Hibernating,2020-01-31,Mumbai,Online,2,394,2000,3500,1,False
CUST041450,Hibernating,2020-10-24,Ahmedabad,Mobile_App,2,344,2000,3500,1,False
CUST041451,Hibernating,2022-05-18,Chennai,Online,2,338,2000,3500,1,True
CUST041452,Hibernating,2022-06-21,Delhi,Store,2,450,2000,3500,1,True
CUST041453,Hibernating,2020-10-26,Pune,Store,1,397,2000,3500,2,True
CUST041454,Hibernating,2022-05-04,Mumbai,Store,2,354,2000,3500,2,True
CUST041455,Hibernating,2021-06-30,Delhi,Online,2,474,2000,3500,2,False
CUST041456,Hibernating,2020-03-04,Chennai,Store,2,469,2000,3500,1,True
CUST041457,Hibernating,2022-01-31,Ahmedabad,Mobile_App,2,404,2000,3500,2,True
CUST041458,Hibernating,2021-04-12,Bangalore,Mobile_App,1,420,2000,3500,1,False
CUST041459,Hibernating,2021-06-29,Chennai,Online,1,401,2000,3500,1,True
CUST041460,Hibernating,2020-10-30,Ahmedabad,Online,2,460,2000,3500,2,False
CUST041461,Hibernating,2021-04-13,Hyderabad,Store,1,485,2000,3500,1,True
CUST041462,Hibernating,2022-01-13,Chennai,Store,2,323,2000,3500,1,False
CUST041463,Hibernating,2020-10-16,Delhi,Store,2,435,2000,3500,2,False
CUST041464,Hibernating,2020-03-23,Kolkata,Store,2,495,2000,3500,1,False
CUST041465,Hibernating,2020-06-24,Pune,Store,2,440,2000,3500,2,True
CUST041466,Hibernating,2020-08-28,Chennai,Mobile_App,2,323,2000,3500,2,False
CUST041467,Hibernating,2020-08-29,Pune,Mobile_App,2,434,2000,3500,1,True
CUST041468,Hibernating,2022-03-09,Pune,Mobile_App,2,345,2000,3500,1,True
CUST041469,Hibernating,2020-07-20,Pune,Store,2,494,2000,3500,1,False
CUST041470,Hibernating,2020-11-03,Hyderabad,Store,1,487,2000,3500,1,True
CUST041471,Hibernating,2020-08-13,Delhi,Online,1,410,2000,3500,2,False
CUST041472,Hibernating,2020-01-22,Hyderabad,Store,1,390,2000,3500,1,False
CUST041473,Hibernating,2021-02-07,Ahmedabad,Mobile_App,1,326,2000,3500,2,False
CUST041474,Hibernating,2021-02-21,Chennai,Online,1,459,2000,3500,1,True
CUST041475,Hibernating,2021-07-03,Hyderabad,Store,1,307,2000,3500,2,False
CUST041476,Hibernating,2021-07-09,Bangalore,Store,1,437,2000,3500,2,True
CUST041477,Hibernating,2020-04-09,Kolkata,Mobile_App,2,453,2000,3500,1,True
CUST041478,Hibernating,2022-05-09,Kolkata,Mobile_App,1,464,2000,3500,1,True
CUST041479,Hibernating,2020-11-17,Delhi,Mobile_App,1,410,2000,3500,1,False
CUST041480,Hibernating,2022-04-12,Ahmedabad,Store,1,449,2000,3500,2,False
CUST041481,Hibernating,2021-04-03,Kolkata,Online,1,362,2000,3500,1,True
CUST041482,Hibernating,2020-07-23,Ahmedabad,Store,1,426,2000,3500,1,True
CUST041483,Hibernating,2022-02-13,Bangalore,Mobile_App,1,469,2000,3500,2,True
CUST041484,Hibernating,2021-10-27,Bangalore,Store,1,375,2000,3500,2,False
CUST041485,Hibernating,2020-06-27,Mumbai,Store,1,318,2000,3500,2,True
CUST041486,Hibernating,2020-07-20,Delhi,Store,2,400,2000,3500,2,False
CUST041487,Hibernating,2021-12-22,Mumbai,Store,1,358,2000,3500,2,False
CUST041488,Hibernating,2021-07-18,Delhi,Mobile_App,2,361,2000,3500,2,True
CUST041489,Hibernating,2020-04-22,Kolkata,Online,1,476,2000,3500,2,False
CUST041490,Hibernating,2022-05-11,Bangalore,Mobile_App,1,311,2000,3500,1,True
CUST041491,Hibernating,2020-03-18,Chennai,Store,2,359,2000,3500,1,True
CUST041492,Hibernating,2021-05-23,Ahmedabad,Online,2,320,2000,3500,2,False
CUST041493,Hibernating,2020-06-10,Bangalore,Online,2,350,2000,3500,2,True
CUST041494,Hibernating,2021-07-20,Delhi,Mobile_App,1,478,2000,3500,1,False
CUST041495,Hibernating,2021-12-11,Hyderabad,Mobile_App,1,341,2000,3500,2,True
CUST041496,Hibernating,2021-12-02,Ahmedabad,Online,2,450,2000,3500,1,False
CUST041497,Hibernating,2020-10-25,Pune,Mobile_App,1,304,2000,3500,1,True
CUST041498,Hibernating,2020-06-13,Pune,Store,1,443,2000,3500,2,False
CUST041499,Hibernating,2020-10-28,Pune,Online,2,447,2000,3500,2,False
CUST041500,Hibernating,2020-04-30,Bangalore,Online,1,322,2000,3500,1,True
CUST041501,Hibernating,2020-09-17,Chennai,Mobile_App,2,380,2000,3500,1,True
CUST041502,Hibernating,2021-04-24,Bangalore,Store,1,303,2000,3500,1,True
CUST041503,Hibernating,2020-03-27,Ahmedabad,Online,2,474,2000,3500,2,True
CUST041504,Hibernating,2021-07-01,Bangalore,Online,1,301,2000,3500,2,True
CUST041505,Hibernating,2021-06-07,Kolkata,Online,1,393,2000,3500,1,False
CUST041506,Hibernating,2021-11-21,Hyderabad,Online,2,446,2000,3500,2,False
CUST041507,Hibernating,2020-08-12,Chennai,Online,2,403,2000,3500,2,True
CUST041508,Hibernating,2021-11-26,Pune,Online,2,408,2000,3500,1,False
CUST041509,Hibernating,2020-01-01,Hyderabad,Store,2,344,2000,3500,2,True
CUST041510,Hibernating,2022-03-17,Kolkata,Mobile_App,2,414,2000,3500,1,True
CUST041511,Hibernating,2020-06-07,Delhi,Store,2,455,2000,3500,2,False
CUST041512,Hibernating,2021-12-08,Kolkata,Mobile_App,2,438,2000,3500,1,False
CUST041513,Hibernating,2020-02-17,Bangalore,Store,2,376,2000,3500,1,True
CUST041514,Hibernating,2020-12-14,Ahmedabad,Store,2,428,2000,3500,1,False
CUST041515,Hibernating,2022-05-15,Chennai,Store,1,380,2000,3500,2,True
CUST041516,Hibernating,2021-02-18,Chennai,Store,2,311,2000,3500,2,True
CUST041517,Hibernating,2021-06-11,Kolkata,Online,2,433,2000,3500,2,True
CUST041518,Hibernating,2021-10-07,Bangalore,Online,1,419,2000,3500,2,False
CUST041519,Hibernating,2020-01-16,Bangalore,Store,2,440,2000,3500,1,True
CUST041520,Hibernating,2021-03-09,Bangalore,Mobile_App,2,399,2000,3500,1,True
CUST041521,Hibernating,2021-05-19,Kolkata,Online,2,365,2000,3500,1,True
CUST041522,Hibernating,2020-05-02,Chennai,Mobile_App,1,345,2000,3500,1,True
CUST041523,Hibernating,2020-05-18,Kolkata,Online,1,497,2000,3500,1,False
CUST041524,Hibernating,2020-11-10,Chennai,Mobile_App,2,497,2000,3500,1,False
CUST041525,Hibernating,2020-02-16,Bangalore,Mobile_App,2,329,2000,3500,1,True
CUST041526,Hibernating,2021-12-27,Kolkata,Store,1,425,2000,3500,2,False
CUST041527,Hibernating,2021-10-20,Delhi,Mobile_App,2,441,2000,3500,2,True
CUST041528,Hibernating,2020-12-31,Delhi,Online,2,304,2000,3500,1,True
CUST041529,Hibernating,2020-02-06,Chennai,Mobile_App,2,417,2000,3500,1,False
CUST041530,Hibernating,2021-03-04,Kolkata,Online,2,410,2000,3500,1,False
CUST041531,Hibernating,2020-12-12,Bangalore,Online,1,352,2000,3500,2,False
CUST041532,Hibernating,2022-04-05,Chennai,Online,1,428,2000,3500,1,True
CUST041533,Hibernating,2022-02-12,Mumbai,Online,1,374,2000,3500,2,True
CUST041534,Hibernating,2021-12-30,Ahmedabad,Store,1,458,2000,3500,1,False
CUST041535,Hibernating,2020-10-07,Hyderabad,Mobile_App,2,364,2000,3500,1,True
CUST041536,Hibernating,2021-10-04,Bangalore,Online,1,489,2000,3500,2,False
CUST041537,Hibernating,2020-11-04,Delhi,Store,2,498,2000,3500,2,False
CUST041538,Hibernating,2021-09-02,Kolkata,Online,1,390,2000,3500,1,True
CUST041539,Hibernating,2021-08-16,Mumbai,Online,1,389,2000,3500,1,True
CUST041540,Hibernating,2021-06-22,Ahmedabad,Store,1,342,2000,3500,1,True
CUST041541,Hibernating,2021-11-13,Hyderabad,Mobile_App,2,426,2000,3500,2,False
CUST041542,Hibernating,2022-01-09,Hyderabad,Store,1,365,2000,3500,2,True
CUST041543,Hibernating,2020-11-14,Chennai,Online,1,336,2000,3500,1,True
CUST041544,Hibernating,2022-04-11,Hyderabad,Online,2,335,2000,3500,1,False
CUST041545,Hibernating,2021-03-18,Mumbai,Online,1,383,2000,3500,2,False
CUST041546,Hibernating,2022-05-25,Chennai,Online,2,400,2000,3500,2,False
CUST041547,Hibernating,2021-11-07,Hyderabad,Online,1,354,2000,3500,2,False
CUST041548,Hibernating,2021-07-13,Delhi,Online,2,484,2000,3500,1,True
CUST041549,Hibernating,2021-01-09,Kolkata,Online,1,481,2000,3500,2,True
CUST041550,Hibernating,2020-10-18,Bangalore,Online,2,391,2000,3500,2,False
CUST041551,Hibernating,2022-04-18,Mumbai,Store,1,442,2000,3500,1,True
CUST041552,Hibernating,2021-01-28,Kolkata,Store,1,480,2000,3500,1,True
CUST041553,Hibernating,2020-09-16,Pune,Online,1,367,2000,3500,1,False
CUST041554,Hibernating,2020-10-07,Ahmedabad,Online,2,371,2000,3500,2,True
CUST041555,Hibernating,2021-11-09,Ahmedabad,Store,2,469,2000,3500,1,True
CUST041556,Hibernating,2021-10-23,Pune,Online,1,353,2000,3500,1,True
CUST041557,Hibernating,2021-03-07,Chennai,Store,2,408,2000,3500,2,True
CUST041558,Hibernating,2020-07-27,Delhi,Mobile_App,1,379,2000,3500,2,False
CUST041559,Hibernating,2021-05-14,Hyderabad,Mobile_App,2,481,2000,3500,2,False
CUST041560,Hibernating,2020-06-13,Delhi,Store,1,420,2000,3500,1,True
CUST041561,Hibernating,2021-07-02,Delhi,Online,1,451,2000,3500,1,True
CUST041562,Hibernating,2020-02-01,Mumbai,Online,2,452,2000,3500,1,True
CUST041563,Hibernating,2020-05-30,Delhi,Store,2,380,2000,3500,2,True
CUST041564,Hibernating,2020-03-11,Ahmedabad,Online,2,488,2000,3500,1,True
CUST041565,Hibernating,2022-01-25,Chennai,Store,1,345,2000,3500,1,False
CUST041566,Hibernating,2021-07-21,Delhi,Mobile_App,2,499,2000,3500,1,True
CUST041567,Hibernating,2022-01-27,Hyderabad,Store,1,476,2000,3500,2,True
CUST041568,Hibernating,2021-12-16,Delhi,Store,1,393,2000,3500,1,True
CUST041569,Hibernating,2021-03-19,Bangalore,Online,2,424,2000,3500,2,False
CUST041570,Hibernating,2020-11-13,Delhi,Store,2,373,2000,3500,2,True
CUST041571,Hibernating,2020-03-29,Chennai,Mobile_App,2,456,2000,3500,1,True
CUST041572,Hibernating,2020-08-08,Pune,Online,2,441,2000,3500,1,False
CUST041573,Hibernating,2020-08-25,Hyderabad,Store,2,469,2000,3500,1,False
CUST041574,Hibernating,2021-03-16,Kolkata,Online,1,438,2000,3500,2,False
CUST041575,Hibernating,2021-12-08,Hyderabad,Mobile_App,2,470,2000,3500,2,True
CUST041576,Hibernating,2021-05-05,Kolkata,Store,2,366,2000,3500,1,False
CUST041577,Hibernating,2020-01-05,Chennai,Online,1,476,2000,3500,1,False
CUST041578,Hibernating,2021-09-14,Bangalore,Online,1,340,2000,3500,1,False
CUST041579,Hibernating,2022-03-12,Hyderabad,Online,2,333,2000,3500,1,False
CUST041580,Hibernating,2021-05-12,Kolkata,Online,1,457,2000,3500,1,True
CUST041581,Hibernating,2021-09-05,Pune,Store,2,434,2000,3500,1,True
CUST041582,Hibernating,2020-06-19,Ahmedabad,Mobile_App,2,432,2000,3500,1,True
CUST041583,Hibernating,2022-05-03,Kolkata,Online,2,326,2000,3500,1,True
CUST041584,Hibernating,2022-06-15,Delhi,Mobile_App,2,325,2000,3500,1,True
CUST041585,Hibernating,2021-06-14,Chennai,Store,1,381,2000,3500,2,False
CUST041586,Hibernating,2021-05-10,Chennai,Store,2,346,2000,3500,1,False
CUST041587,Hibernating,2022-03-20,Bangalore,Mobile_App,2,372,2000,3500,2,True
CUST041588,Hibernating,2022-02-27,Kolkata,Mobile_App,2,316,2000,3500,2,True
CUST041589,Hibernating,2021-04-13,Mumbai,Mobile_App,2,444,2000,3500,2,True
CUST041590,Hibernating,2021-04-26,Bangalore,Online,1,426,2000,3500,2,True
CUST041591,Hibernating,2021-04-20,Kolkata,Mobile_App,2,426,2000,3500,1,True
CUST041592,Hibernating,2022-04-16,Hyderabad,Store,1,391,2000,3500,2,True
CUST041593,Hibernating,2021-10-17,Mumbai,Store,2,444,2000,3500,2,True
CUST041594,Hibernating,2022-06-12,Mumbai,Store,1,375,2000,3500,2,False
CUST041595,Hibernating,2021-08-29,Kolkata,Mobile_App,2,455,2000,3500,1,False
CUST041596,Hibernating,2020-05-22,Delhi,Mobile_App,2,391,2000,3500,2,True
CUST041597,Hibernating,2021-01-30,Bangalore,Store,2,415,2000,3500,1,True
CUST041598,Hibernating,2022-06-23,Delhi,Mobile_App,2,347,2000,3500,2,True
CUST041599,Hibernating,2022-01-24,Kolkata,Store,2,465,2000,3500,2,False
CUST041600,Hibernating,2022-04-16,Pune,Store,2,319,2000,3500,2,True
CUST041601,Hibernating,2020-12-30,Ahmedabad,Store,1,404,2000,3500,1,True
CUST041602,Hibernating,2021-03-23,Mumbai,Mobile_App,1,336,2000,3500,2,False
CUST041603,Hibernating,2022-05-22,Kolkata,Store,2,332,2000,3500,1,True
CUST041604,Hibernating,2022-05-29,Kolkata,Mobile_App,2,418,2000,3500,2,False
CUST041605,Hibernating,2021-10-02,Delhi,Mobile_App,2,409,2000,3500,2,True
CUST041606,Hibernating,2020-02-11,Delhi,Online,2,412,2000,3500,2,True
CUST041607,Hibernating,2021-11-10,Chennai,Mobile_App,2,401,2000,3500,2,True
CUST041608,Hibernating,2020-12-14,Pune,Store,2,474,2000,3500,2,True
CUST041609,Hibernating,2020-11-07,Hyderabad,Mobile_App,2,311,2000,3500,1,False
CUST041610,Hibernating,2022-04-11,Hyderabad,Store,2,421,2000,3500,2,True
CUST041611,Hibernating,2021-09-21,Delhi,Store,2,434,2000,3500,1,True
CUST041612,Hibernating,2020-07-17,Kolkata,Mobile_App,1,346,2000,3500,2,False
CUST041613,Hibernating,2022-01-19,Ahmedabad,Online,1,354,2000,3500,1,True
CUST041614,Hibernating,2021-09-18,Mumbai,Online,1,441,2000,3500,2,False
CUST041615,Hibernating,2020-03-18,Bangalore,Online,1,474,2000,3500,2,False
CUST041616,Hibernating,2020-03-14,Kolkata,Store,2,356,2000,3500,1,False
CUST041617,Hibernating,2021-12-05,Hyderabad,Store,1,336,2000,3500,2,True
CUST041618,Hibernating,2020-02-02,Kolkata,Online,1,471,2000,3500,2,True
CUST041619,Hibernating,2021-11-11,Pune,Mobile_App,1,477,2000,3500,1,True
CUST041620,Hibernating,2022-03-13,Pune,Store,1,415,2000,3500,2,True
CUST041621,Hibernating,2020-12-15,Pune,Online,1,446,2000,3500,2,True
CUST041622,Hibernating,2022-02-01,Kolkata,Online,1,410,2000,3500,1,False
CUST041623,Hibernating,2020-09-15,Kolkata,Online,2,371,2000,3500,1,True
CUST041624,Hibernating,2020-04-27,Hyderabad,Mobile_App,1,428,2000,3500,1,False
CUST041625,Hibernating,2021-09-23,Kolkata,Mobile_App,1,479,2000,3500,2,True
CUST041626,Hibernating,2021-12-22,Ahmedabad,Store,1,354,2000,3500,1,True
CUST041627,Hibernating,2020-05-10,Pune,Mobile_App,1,461,2000,3500,1,False
CUST041628,Hibernating,2022-03-11,Kolkata,Store,1,469,2000,3500,2,False
CUST041629,Hibernating,2020-03-21,Hyderabad,Mobile_App,2,464,2000,3500,2,True
CUST041630,Hibernating,2020-08-09,Ahmedabad,Mobile_App,2,346,2000,3500,2,True
CUST041631,Hibernating,2021-09-08,Chennai,Mobile_App,1,358,2000,3500,2,True
CUST041632,Hibernating,2021-05-08,Kolkata,Mobile_App,2,334,2000,3500,2,True
CUST041633,Hibernating,2021-06-10,Chennai,Mobile_App,1,363,2000,3500,2,True
CUST041634,Hibernating,2020-07-13,Ahmedabad,Mobile_App,2,302,2000,3500,1,False
CUST041635,Hibernating,2020-12-18,Delhi,Mobile_App,2,464,2000,3500,2,False
CUST041636,Hibernating,2022-05-08,Delhi,Store,1,440,2000,3500,1,True
CUST041637,Hibernating,2021-09-30,Bangalore,Store,2,392,2000,3500,2,True
CUST041638,Hibernating,2021-05-06,Ahmedabad,Mobile_App,1,379,2000,3500,1,True
CUST041639,Hibernating,2020-12-24,Kolkata,Mobile_App,2,348,2000,3500,2,False
CUST041640,Hibernating,2022-03-07,Ahmedabad,Online,1,352,2000,3500,2,False
CUST041641,Hibernating,2020-12-07,Pune,Online,1,337,2000,3500,1,False
CUST041642,Hibernating,2020-12-09,Mumbai,Online,1,496,2000,3500,2,False
CUST041643,Hibernating,2021-07-07,Mumbai,Store,2,401,2000,3500,1,True
CUST041644,Hibernating,2020-02-29,Delhi,Online,1,425,2000,3500,2,True
CUST041645,Hibernating,2021-12-22,Mumbai,Mobile_App,1,390,2000,3500,1,True
CUST041646,Hibernating,2022-02-24,Pune,Mobile_App,2,364,2000,3500,1,True
CUST041647,Hibernating,2020-05-20,Bangalore,Online,2,304,2000,3500,2,True
CUST041648,Hibernating,2021-06-12,Chennai,Online,1,436,2000,3500,1,False
CUST041649,Hibernating,2020-06-17,Chennai,Online,2,473,2000,3500,1,True
CUST041650,Hibernating,2021-01-19,Chennai,Mobile_App,1,420,2000,3500,2,True
CUST041651,Hibernating,2021-04-10,Kolkata,Online,2,372,2000,3500,1,True
CUST041652,Hibernating,2021-09-22,Hyderabad,Mobile_App,2,352,2000,3500,2,True
CUST041653,Hibernating,2021-07-15,Ahmedabad,Online,1,387,2000,3500,2,True
CUST041654,Hibernating,2020-03-11,Chennai,Store,1,491,2000,3500,2,True
CUST041655,Hibernating,2020-04-15,Chennai,Mobile_App,1,487,2000,3500,2,False
CUST041656,Hibernating,2020-07-29,Ahmedabad,Store,1,409,2000,3500,2,True
CUST041657,Hibernating,2020-11-05,Bangalore,Online,2,427,2000,3500,2,True
CUST041658,Hibernating,2022-06-22,Hyderabad,Store,2,500,2000,3500,2,False
CUST041659,Hibernating,2020-07-10,Mumbai,Mobile_App,1,373,2000,3500,2,False
CUST041660,Hibernating,2020-07-13,Bangalore,Mobile_App,2,449,2000,3500,1,True
CUST041661,Hibernating,2022-05-26,Delhi,Mobile_App,1,315,2000,3500,2,False
CUST041662,Hibernating,2021-10-14,Bangalore,Online,2,365,2000,3500,2,True
CUST041663,Hibernating,2022-03-24,Pune,Online,1,382,2000,3500,2,True
CUST041664,Hibernating,2021-06-28,Kolkata,Mobile_App,1,321,2000,3500,2,False
CUST041665,Hibernating,2021-08-11,Hyderabad,Online,1,394,2000,3500,1,True
CUST041666,Hibernating,2021-06-20,Mumbai,Mobile_App,1,348,2000,3500,2,False
CUST041667,Hibernating,2021-12-02,Hyderabad,Online,1,417,2000,3500,1,True
CUST041668,Hibernating,2021-03-21,Hyderabad,Online,2,485,2000,3500,2,False
CUST041669,Hibernating,2020-05-19,Bangalore,Store,2,374,2000,3500,2,True
CUST041670,Hibernating,2020-10-25,Chennai,Store,1,338,2000,3500,1,False
CUST041671,Hibernating,2021-03-29,Kolkata,Mobile_App,2,304,2000,3500,1,True
CUST041672,Hibernating,2021-05-14,Kolkata,Store,1,337,2000,3500,1,True
CUST041673,Hibernating,2020-02-19,Bangalore,Online,2,370,2000,3500,2,False
CUST041674,Hibernating,2020-03-14,Delhi,Store,1,337,2000,3500,2,True
CUST041675,Hibernating,2020-03-19,Mumbai,Online,1,348,2000,3500,2,False
CUST041676,Hibernating,2022-01-22,Mumbai,Online,2,462,2000,3500,1,True
CUST041677,Hibernating,2020-06-06,Pune,Mobile_App,1,367,2000,3500,1,True
CUST041678,Hibernating,2022-06-13,Hyderabad,Store,1,428,2000,3500,2,True
CUST041679,Hibernating,2020-03-27,Bangalore,Store,2,350,2000,3500,1,False
CUST041680,Hibernating,2021-10-21,Delhi,Store,2,395,2000,3500,2,False
CUST041681,Hibernating,2020-02-17,Hyderabad,Store,1,392,2000,3500,1,False
CUST041682,Hibernating,2021-07-12,Chennai,Online,2,334,2000,3500,1,True
CUST041683,Hibernating,2022-06-30,Kolkata,Online,1,448,2000,3500,1,False
CUST041684,Hibernating,2021-05-20,Ahmedabad,Mobile_App,2,328,2000,3500,1,False
CUST041685,Hibernating,2020-05-23,Mumbai,Online,2,351,2000,3500,1,False
CUST041686,Hibernating,2020-06-03,Pune,Online,1,462,2000,3500,2,True
CUST041687,Hibernating,2020-08-01,Hyderabad,Store,2,300,2000,3500,2,False
CUST041688,Hibernating,2021-02-16,Bangalore,Online,2,471,2000,3500,1,True
CUST041689,Hibernating,2020-11-14,Delhi,Online,2,479,2000,3500,2,True
CUST041690,Hibernating,2020-01-18,Mumbai,Mobile_App,1,301,2000,3500,2,False
CUST041691,Hibernating,2021-01-27,Hyderabad,Online,1,394,2000,3500,1,True
CUST041692,Hibernating,2022-04-16,Chennai,Online,2,376,2000,3500,2,False
CUST041693,Hibernating,2021-11-26,Kolkata,Online,1,451,2000,3500,2,False
CUST041694,Hibernating,2020-01-06,Delhi,Store,1,327,2000,3500,1,True
CUST041695,Hibernating,2020-10-27,Hyderabad,Online,2,312,2000,3500,2,True
CUST041696,Hibernating,2022-05-06,Kolkata,Store,1,389,2000,3500,1,True
CUST041697,Hibernating,2021-09-02,Mumbai,Mobile_App,1,412,2000,3500,2,False
CUST041698,Hibernating,2021-10-21,Pune,Store,2,480,2000,3500,1,True
CUST041699,Hibernating,2021-01-14,Delhi,Store,1,416,2000,3500,2,True
CUST041700,Hibernating,2021-11-10,Pune,Mobile_App,1,339,2000,3500,2,False
CUST041701,Hibernating,2020-01-01,Hyderabad,Online,2,384,2000,3500,1,False
CUST041702,Hibernating,2021-07-15,Chennai,Mobile_App,2,433,2000,3500,2,False
CUST041703,Hibernating,2020-06-18,Ahmedabad,Online,2,421,2000,3500,2,False
CUST041704,Hibernating,2021-08-13,Bangalore,Mobile_App,1,333,2000,3500,2,True
CUST041705,Hibernating,2021-01-09,Hyderabad,Store,2,463,2000,3500,1,True
CUST041706,Hibernating,2021-06-30,Pune,Online,2,449,2000,3500,1,True
CUST041707,Hibernating,2021-06-18,Ahmedabad,Online,2,350,2000,3500,1,True
CUST041708,Hibernating,2021-02-01,Delhi,Store,2,400,2000,3500,2,True
CUST041709,Hibernating,2021-01-19,Bangalore,Mobile_App,1,480,2000,3500,1,False
CUST041710,Hibernating,2021-01-31,Bangalore,Online,2,414,2000,3500,2,True
CUST041711,Hibernating,2022-02-05,Bangalore,Store,2,408,2000,3500,2,True
CUST041712,Hibernating,2020-03-17,Kolkata,Store,2,437,2000,3500,1,False
CUST041713,Hibernating,2021-06-02,Pune,Store,2,313,2000,3500,1,True
CUST041714,Hibernating,2021-03-31,Hyderabad,Store,1,388,2000,3500,2,False
CUST041715,Hibernating,2021-05-18,Bangalore,Mobile_App,1,375,2000,3500,2,True
CUST041716,Hibernating,2021-06-24,Ahmedabad,Mobile_App,2,381,2000,3500,1,True
CUST041717,Hibernating,2022-03-26,Hyderabad,Mobile_App,1,409,2000,3500,2,False
CUST041718,Hibernating,2022-01-14,Delhi,Online,1,304,2000,3500,1,True
CUST041719,Hibernating,2020-10-06,Hyderabad,Mobile_App,1,367,2000,3500,2,True
CUST041720,Hibernating,2020-01-17,Chennai,Online,2,443,2000,3500,2,False
CUST041721,Hibernating,2020-05-06,Kolkata,Mobile_App,1,467,2000,3500,2,False
CUST041722,Hibernating,2021-03-18,Delhi,Online,2,464,2000,3500,2,False
CUST041723,Hibernating,2021-11-18,Hyderabad,Online,2,387,2000,3500,1,False
CUST041724,Hibernating,2020-06-30,Ahmedabad,Online,2,316,2000,3500,2,False
CUST041725,Hibernating,2021-10-05,Delhi,Mobile_App,2,337,2000,3500,2,False
CUST041726,Hibernating,2020-10-24,Bangalore,Online,1,354,2000,3500,2,False
CUST041727,Hibernating,2020-04-28,Mumbai,Store,2,497,2000,3500,1,True
CUST041728,Hibernating,2021-09-03,Bangalore,Online,1,444,2000,3500,1,True
CUST041729,Hibernating,2020-05-04,Chennai,Store,1,429,2000,3500,2,True
CUST041730,Hibernating,2021-04-10,Ahmedabad,Online,2,388,2000,3500,2,False
CUST041731,Hibernating,2020-08-04,Kolkata,Online,2,482,2000,3500,1,True
CUST041732,Hibernating,2021-07-30,Kolkata,Online,1,414,2000,3500,2,False
CUST041733,Hibernating,2020-10-13,Bangalore,Store,1,360,2000,3500,1,False
CUST041734,Hibernating,2020-02-25,Bangalore,Online,2,490,2000,3500,2,False
CUST041735,Hibernating,2020-09-10,Chennai,Online,1,492,2000,3500,2,True
CUST041736,Hibernating,2021-08-05,Hyderabad,Online,2,463,2000,3500,1,False
CUST041737,Hibernating,2022-02-21,Pune,Store,2,321,2000,3500,2,False
CUST041738,Hibernating,2020-07-09,Pune,Store,1,481,2000,3500,1,False
CUST041739,Hibernating,2021-10-13,Bangalore,Online,2,436,2000,3500,1,True
CUST041740,Hibernating,2022-01-21,Delhi,Store,1,352,2000,3500,1,True
CUST041741,Hibernating,2020-11-09,Bangalore,Mobile_App,2,436,2000,3500,1,False
CUST041742,Hibernating,2020-07-28,Delhi,Online,1,443,2000,3500,1,False
CUST041743,Hibernating,2020-11-21,Mumbai,Mobile_App,2,305,2000,3500,1,False
CUST041744,Hibernating,2020-02-01,Delhi,Mobile_App,2,421,2000,3500,1,True
CUST041745,Hibernating,2020-04-02,Mumbai,Online,2,327,2000,3500,2,True
CUST041746,Hibernating,2021-12-21,Hyderabad,Mobile_App,2,335,2000,3500,2,False
CUST041747,Hibernating,2021-10-30,Delhi,Store,2,441,2000,3500,1,False
CUST041748,Hibernating,2020-10-25,Ahmedabad,Online,2,499,2000,3500,1,True
CUST041749,Hibernating,2021-04-07,Ahmedabad,Online,2,420,2000,3500,2,False
CUST041750,Hibernating,2020-02-28,Ahmedabad,Online,2,417,2000,3500,2,False
CUST041751,Hibernating,2021-03-28,Delhi,Mobile_App,2,491,2000,3500,2,True
CUST041752,Hibernating,2020-08-02,Kolkata,Online,2,316,2000,3500,1,True
CUST041753,Hibernating,2021-06-19,Ahmedabad,Store,2,395,2000,3500,2,True
CUST041754,Hibernating,2021-05-28,Chennai,Mobile_App,2,338,2000,3500,1,True
CUST041755,Hibernating,2021-06-11,Delhi,Online,2,420,2000,3500,1,False
CUST041756,Hibernating,2021-06-23,Chennai,Online,1,418,2000,3500,1,False
CUST041757,Hibernating,2020-03-17,Mumbai,Mobile_App,2,335,2000,3500,1,True
CUST041758,Hibernating,2020-05-30,Pune,Store,2,457,2000,3500,2,False
CUST041759,Hibernating,2021-01-01,Ahmedabad,Mobile_App,2,451,2000,3500,1,True
CUST041760,Hibernating,2021-02-24,Delhi,Mobile_App,1,351,2000,3500,2,True
CUST041761,Hibernating,2020-07-19,Bangalore,Online,2,470,2000,3500,2,True
CUST041762,Hibernating,2020-04-12,Bangalore,Online,2,477,2000,3500,1,True
CUST041763,Hibernating,2020-02-11,Delhi,Store,2,485,2000,3500,1,True
CUST041764,Hibernating,2020-10-05,Ahmedabad,Mobile_App,1,402,2000,3500,1,True
CUST041765,Hibernating,2022-04-19,Bangalore,Mobile_App,1,348,2000,3500,1,False
CUST041766,Hibernating,2021-10-15,Delhi,Store,2,361,2000,3500,2,False
